train_loss,test_loss,train_acc,test_acc,grad_norm_train,grad_norm_test
1.0,1.0,0.6263736263736264,0.631578947368421,5.72208455775574,5.3447033836857765
1.4789820984551834,1.509364970190655,0.9714285714285714,0.956140350877193,1.605503747870483,1.6244892548696244
1.2340239160809934,1.2648323784507949,0.9714285714285714,0.956140350877193,1.4573629519703315,1.4720162144795035
1.3982357346595649,1.4334607321220385,0.9758241758241758,0.956140350877193,1.5565542838694884,1.578179809164993
1.557907238124485,1.593729874705526,0.978021978021978,0.956140350877193,1.6578503580785828,1.678168376685247
1.6655964630914242,1.7004780939182293,0.9802197802197802,0.956140350877193,1.7247198692830468,1.743168170925922
1.784198056968708,1.8178711653613084,0.9824175824175824,0.956140350877193,1.795323623627773,1.813211915785341
1.8773342426026165,1.9108591608640588,0.9846153846153847,0.956140350877193,1.8496333752445084,1.8685044367752957
1.970054275245773,2.0044276921178943,0.9868131868131869,0.956140350877193,1.9017892670821177,1.9215441329579273
2.060072018602298,2.095440225195298,0.9868131868131869,0.956140350877193,1.950980755304625,1.9708601526731162
2.1495436395756817,2.185889590258174,0.9868131868131869,0.956140350877193,1.9983889933152874,2.018152828746193
2.239840238728996,2.2770755807311795,0.9868131868131869,0.956140350877193,2.04499650064934,2.064259171528531
2.3236756968661423,2.361701298910498,0.9868131868131869,0.956140350877193,2.087261569608098,2.1061165670150035
2.387885024388025,2.42660668666599,0.9868131868131869,0.956140350877193,2.1192545609526605,2.1380079821058917
2.446478326046828,2.4859042635336914,0.9868131868131869,0.956140350877193,2.1479899958923996,2.1668046846654065
2.499131629234341,2.5392470302366124,0.9868131868131869,0.956140350877193,2.173483021894622,2.192463343629874
2.543832554357037,2.584598725612901,0.9868131868131869,0.956140350877193,2.1949327651932107,2.2141647126997754
2.5823904231399157,2.623766025553398,0.9868131868131869,0.956140350877193,2.213353145666812,2.2327249073244366
2.6128475924973777,2.6547394234269515,0.9868131868131869,0.956140350877193,2.22795007282586,2.2474450383972844
2.6403141776310513,2.6826174552845834,0.9868131868131869,0.956140350877193,2.2410413158805107,2.260708376979227
2.6633395528204296,2.7059738958072974,0.9868131868131869,0.956140350877193,2.2520343090629695,2.271893863195092
2.6828368402210203,2.725756734023847,0.9868131868131869,0.956140350877193,2.2613849690786125,2.281444332332048
2.701498806290249,2.744654376225526,0.9868131868131869,0.956140350877193,2.270259658160235,2.2905492101755516
2.717441842002573,2.7607843569187267,0.9868131868131869,0.956140350877193,2.2778820906961768,2.2983916025895086
2.731021215948465,2.77452034865037,0.9868131868131869,0.956140350877193,2.284418416252368,2.3050866701983006
2.7425974040040693,2.786225360256134,0.9868131868131869,0.956140350877193,2.2900340368962295,2.310774603817935
2.752914859100608,2.7966564767624527,0.9868131868131869,0.956140350877193,2.295071163859487,2.3157328926770337
2.7612821520693003,2.8051182694596104,0.9868131868131869,0.956140350877193,2.2992385936279316,2.3197741411051966
2.768789850330427,2.8127006170218536,0.9868131868131869,0.956140350877193,2.3030120771149627,2.3233757480617263
2.775429405902808,2.8194017063054293,0.9868131868131869,0.956140350877193,2.3063900144212885,2.3264938092495933
2.7809146818178863,2.824937845170948,0.9868131868131869,0.956140350877193,2.309251540974788,2.3291033269292827
2.785346897260584,2.8294120377426486,0.9868131868131869,0.956140350877193,2.311634540822011,2.3312504816045636
2.7888283629682116,2.8329278869324295,0.9868131868131869,0.956140350877193,2.3135859572640864,2.3329812219654205
2.7914503672633058,2.8355786818163984,0.9868131868131869,0.956140350877193,2.315146973411879,2.334337319332144
2.7933758896232503,2.8375394653699413,0.9868131868131869,0.956140350877193,2.3163716928841978,2.33539764484157
2.794641436569641,2.838843440023866,0.9868131868131869,0.956140350877193,2.317299822212441,2.336172725517446
2.7951995476675173,2.8394418797640144,0.9868131868131869,0.956140350877193,2.317909195913238,2.336643647886129
2.795132612478282,2.83945714815371,0.9868131868131869,0.956140350877193,2.318239362334888,2.3368619938561044
2.794842700892281,2.8392542031328154,0.9868131868131869,0.956140350877193,2.3184544547140122,2.336985274121688
2.794020563731739,2.8385272500213894,0.9868131868131869,0.956140350877193,2.318418544539661,2.336884572527907
2.792986097496065,2.8375861485473384,0.9868131868131869,0.956140350877193,2.318269696072107,2.336691220369099
2.792133985032148,2.836813919367334,0.9868131868131869,0.956140350877193,2.3181813596688574,2.336575272038597
2.790823657489376,2.835578524538736,0.9868131868131869,0.956140350877193,2.3178951762982574,2.3362557714228283
2.789402965429966,2.8342206047723884,0.9868131868131869,0.956140350877193,2.3175589250383184,2.3358796787835514
2.78788566153782,2.8327584020528955,0.9868131868131869,0.956140350877193,2.317178288379615,2.3354424897067316
2.7861002157907335,2.8310232948800307,0.9868131868131869,0.956140350877193,2.3166780213619536,2.33486632379907
2.7840602524548683,2.829029436984362,0.9868131868131869,0.956140350877193,2.3160490888138563,2.3341581517890906
2.781789616090658,2.8268008777915368,0.9868131868131869,0.956140350877193,2.3153114737029794,2.333331009453352
2.779313323892449,2.8243629088029136,0.9868131868131869,0.956140350877193,2.31446733753773,2.3324127104008743
2.7764324448623436,2.8215101134897917,0.9868131868131869,0.956140350877193,2.3134435702580576,2.331309404316798
2.7732381171581584,2.818338070622283,0.9868131868131869,0.956140350877193,2.3122812316787096,2.330063854204999
2.7703621583185205,2.8154841015249734,0.9868131868131869,0.956140350877193,2.3112509019836116,2.328959308016757
2.767362979071043,2.812502357770352,0.9868131868131869,0.956140350877193,2.310162397691989,2.327799289118064
2.7642677586848765,2.8094198617434474,0.9868131868131869,0.956140350877193,2.309025447144318,2.3265952476808986
2.761109212272182,2.8062696609842948,0.9868131868131869,0.956140350877193,2.3078577613154643,2.3253611987779
2.7579320353783254,2.803098192361376,0.989010989010989,0.956140350877193,2.3066672286935286,2.3241173837054103
2.7548030635779415,2.7999764109648884,0.989010989010989,0.956140350877193,2.305478439582989,2.3228955657913275
2.7517075162556717,2.796885686401862,0.989010989010989,0.956140350877193,2.3043005411639,2.3216861315749604
2.7487593709049074,2.7939357246349217,0.989010989010989,0.956140350877193,2.3031871007402795,2.3205373518517844
2.7453788429135977,2.790557527882824,0.989010989010989,0.956140350877193,2.3018830728227693,2.3192042346305892
2.741980016451978,2.7871604734678583,0.989010989010989,0.956140350877193,2.3005684871343117,2.317861912911149
2.738611709439111,2.7837924463816637,0.989010989010989,0.956140350877193,2.2992647079108552,2.3165312476258246
2.7352811059939026,2.780460662230525,0.989010989010989,0.956140350877193,2.297974975406928,2.3152153402637436
2.731997807335438,2.777174859408431,0.989010989010989,0.956140350877193,2.2967020065542876,2.313918329479951
2.728769246062666,2.7739426637114697,0.989010989010989,0.956140350877193,2.295450416332622,2.312643442038996
2.7256003876889525,2.7707692442425413,0.989010989010989,0.956140350877193,2.2942218573285533,2.3113928616386867
2.7222047403701546,2.767366618596764,0.989010989010989,0.956140350877193,2.2928906813990313,2.3100417992961826
2.718680419968264,2.7638342446054853,0.989010989010989,0.956140350877193,2.291501164633408,2.308602201353314
2.715112438306596,2.7602568419297744,0.989010989010989,0.956140350877193,2.290090117203491,2.307134070378801
2.711494712196724,2.7566268077352096,0.989010989010989,0.956140350877193,2.2886547529040917,2.305642859687395
2.7078977507022675,2.753016535030797,0.989010989010989,0.956140350877193,2.2872260834094025,2.304159405027655
2.7043402605862505,2.7494450299920934,0.989010989010989,0.956140350877193,2.2858121281353108,2.302691886837998
2.7008360283484527,2.745926283156337,0.989010989010989,0.956140350877193,2.2844118196217438,2.301246348440412
2.697394320877237,2.7424697105754166,0.989010989010989,0.956140350877193,2.2830327639746986,2.299826876270261
2.6940153065729127,2.7390755496093835,0.989010989010989,0.956140350877193,2.2816791219149763,2.2984335851137048
2.690299652608081,2.735348756063785,0.989010989010989,0.956140350877193,2.280175064429996,2.296893440069457
2.68669737280117,2.7317339384295796,0.989010989010989,0.956140350877193,2.2787174149886806,2.2954022740985205
2.683151989376982,2.7281784968990688,0.989010989010989,0.956140350877193,2.2772822533269643,2.2939366206192693
2.679722820057143,2.7247413443221413,0.989010989010989,0.956140350877193,2.2758950242887317,2.2925219069710687
2.6764377542513924,2.721449756367393,0.989010989010989,0.956140350877193,2.274566705802937,2.2911699537060093
2.6733035246391608,2.718309944942085,0.989010989010989,0.956140350877193,2.2733027118292783,2.2898834915189688
2.6702950217417936,2.7152961617254903,0.989010989010989,0.956140350877193,2.272092046380551,2.288651383655246
2.6673685987496514,2.712363873438222,0.989010989010989,0.956140350877193,2.270915354510446,2.2874542780891227
2.6645733229964494,2.7095621333496664,0.989010989010989,0.956140350877193,2.269792539528964,2.2863134531812244
2.6619032787966153,2.706885086342085,0.989010989010989,0.956140350877193,2.268722678846633,2.285226458543675
2.659352321882403,2.7043266699466146,0.9912087912087912,0.956140350877193,2.267701242900748,2.284190757859524
2.656904073292166,2.701875778759582,0.9912087912087912,0.956140350877193,2.2667224823174257,2.283203957156845
2.654590449028217,2.699562030599735,0.9912087912087912,0.956140350877193,2.2658016155066694,2.2822778152769088
2.6524946036402977,2.6974722775724556,0.9912087912087912,0.956140350877193,2.2649741311435236,2.2814519124876207
2.650573899740457,2.6955609679466535,0.9912087912087912,0.956140350877193,2.264222166882643,2.280705289908472
2.648802831058459,2.693800628148001,0.9912087912087912,0.956140350877193,2.2635347756146253,2.280025169936057
2.6471740375950006,2.6921834074425863,0.9912087912087912,0.956140350877193,2.2629085131582047,2.2794079705307464
2.64568065702438,2.690702138780566,0.9912087912087912,0.956140350877193,2.2623412537593497,2.2788505021137793
2.6442998269836764,2.689333837981392,0.9912087912087912,0.956140350877193,2.261823041872993,2.2783428010809232
