train_loss,test_loss,train_acc,test_acc,grad_norm_train,grad_norm_test
0.2646428109722283,0.27508289327347163,0.9538461538461539,0.9649122807017544,0.4255532446559052,0.40900185240827147
0.1725787365425804,0.1842902962437733,0.9582417582417583,0.9649122807017544,0.1937710311682156,0.19657142728572347
0.137005648676112,0.15233194789530283,0.967032967032967,0.9649122807017544,0.11644277609771737,0.13781875132477447
0.1287514403560996,0.14608233795605277,0.9692307692307692,0.9649122807017544,0.09972756986714935,0.1318247149686331
0.12822090307046188,0.1457249488169938,0.9692307692307692,0.9649122807017544,0.09865009957515361,0.13178197289621993
0.12821849766547175,0.14572345222881392,0.9692307692307692,0.9649122807017544,0.09864509480891967,0.1317825410494655
0.1282185516029312,0.14572349834173554,0.9692307692307692,0.9649122807017544,0.09864514778511373,0.13178280581958288
0.1282185406683617,0.14572348405743987,0.9692307692307692,0.9649122807017544,0.098645193452063,0.13178251959229526
0.12821851704000062,0.1457234973300202,0.9692307692307692,0.9649122807017544,0.09864509906095528,0.13178277746937053
0.12821853089609725,0.14572349068167398,0.9692307692307692,0.9649122807017544,0.09864516537471872,0.1317825915311492
0.12821851915478386,0.14572349759896977,0.9692307692307692,0.9649122807017544,0.09864511290396367,0.13178275050655808
0.1282185279423262,0.14572349205384616,0.9692307692307692,0.9649122807017544,0.09864515674615945,0.13178262546067857
0.1282185199052906,0.1457234962279765,0.9692307692307692,0.9649122807017544,0.09864512171225834,0.13178273031825707
0.1282185256410328,0.1457234924483806,0.9692307692307692,0.9649122807017544,0.09864515066931487,0.13178264750830468
0.1282185202835422,0.145723495200075,0.9692307692307692,0.9649122807017544,0.0986451274076278,0.13178271721412607
0.12821852407797824,0.14572349270040272,0.9692307692307692,0.9649122807017544,0.09864514659917234,0.13178266246712228
0.12821852052256302,0.14572349453468275,0.9692307692307692,0.9649122807017544,0.09864513117195471,0.1317827088136784
0.12821852303688372,0.1457234928857887,0.9692307692307692,0.9649122807017544,0.09864514389335542,0.13178267261147386
0.12821852068053016,0.14572349410743995,0.9692307692307692,0.9649122807017544,0.0986451336705059,0.13178270338690595
0.12821852234508144,0.14572349302005128,0.9692307692307692,0.9649122807017544,0.09864514209359895,0.1317826794618782
0.12821852078653387,0.14572349383109462,0.9692307692307692,0.9649122807017544,0.09864513533289257,0.13178269984746036
0.12821852188505006,0.14572349311541624,0.9692307692307692,0.9649122807017544,0.09864514089322274,0.13178268407764748
0.1282185208588215,0.14572349365072204,0.9692307692307692,0.9649122807017544,0.0986451364433612,0.13178269751342206
0.1282185212185289,0.1457234934166699,0.9692307692307692,0.9649122807017544,0.09864513826552701,0.1317826923526775
0.0905992468965904,0.10768142914398697,0.989010989010989,0.9736842105263158,0.04681610218340094,0.0669878749370926
0.07846511263792115,0.09761185354246976,0.9868131868131869,0.9649122807017544,0.029449413648191466,0.05389843079987436
0.0765060508155201,0.09653324782546664,0.9868131868131869,0.9649122807017544,0.02646474475548844,0.052861411698606454
0.07644031969246781,0.09651728623429676,0.9868131868131869,0.9649122807017544,0.02635579094043947,0.05286598787035506
0.07644021668520237,0.09651728954563887,0.9868131868131869,0.9649122807017544,0.026355613246682248,0.05286605615158233
0.0764402169500376,0.09651727527022295,0.9868131868131869,0.9649122807017544,0.026355610038873017,0.0528660450138026
0.07644021778004938,0.09651728046636145,0.9868131868131869,0.9649122807017544,0.026355616881477903,0.05286605307055975
0.07644021711462846,0.09651728227898836,0.9868131868131869,0.9649122807017544,0.02635560924136671,0.05286605652600387
0.0764402181269729,0.09651728327255424,0.9868131868131869,0.9649122807017544,0.026355615124908527,0.05286605975480897
0.07644021773317743,0.09651728397006722,0.9868131868131869,0.9649122807017544,0.0263556094730003,0.052866060730576335
0.07644021859847917,0.09651728449333327,0.9868131868131869,0.9649122807017544,0.0263556142397292,0.052866062472976545
0.07644021830635607,0.09651728501003719,0.9868131868131869,0.9649122807017544,0.02635560985795972,0.052866062996332744
0.07644021899436718,0.09651728540695186,0.9868131868131869,0.9649122807017544,0.026355613660017648,0.052866064157522125
0.07644021875836456,0.0965172858149206,0.9868131868131869,0.9649122807017544,0.02635561020327388,0.05286606446915532
0.07644021929619085,0.09651728613208048,0.9868131868131869,0.9649122807017544,0.026355613235454402,0.05286606529621866
0.07644021909994464,0.09651728646035622,0.9868131868131869,0.9649122807017544,0.02635561048360906,0.05286606549564761
0.07644021951940928,0.09651728671823928,0.9868131868131869,0.9649122807017544,0.026355612907902663,0.052866066110304075
0.0764402193550875,0.09651728698468769,0.9868131868131869,0.9649122807017544,0.0263556107053533,0.052866066246384735
0.07644021968307355,0.09651728719594377,0.9868131868131869,0.9649122807017544,0.02635561264864482,0.05286606671719887
0.0764402195456603,0.09651728741309443,0.9868131868131869,0.9649122807017544,0.02635561087971869,0.05286606681545764
0.07644021980317703,0.09651728758664395,0.9868131868131869,0.9649122807017544,0.02635561244076322,0.052866067183859555
0.07644021968873209,0.096517287763924,0.9868131868131869,0.9649122807017544,0.02635561101692292,0.05286606725817484
0.07644021989181662,0.09651728790657932,0.9868131868131869,0.9649122807017544,0.026355612272966247,0.052866067550725426
0.07644021979694599,0.0965172880513876,0.9868131868131869,0.9649122807017544,0.026355611125190477,0.05286606760895129
0.0764402199577781,0.0965172881685951,0.9868131868131869,0.9649122807017544,0.026355612137067216,0.052866067843617706
0.0764402198794846,0.09651728828687664,0.9868131868131869,0.9649122807017544,0.02635561121090628,0.052866067890405405
0.07644022000733561,0.09651728838309122,0.9868131868131869,0.9649122807017544,0.026355612026820067,0.05286606807992195
0.07644021994297955,0.09651728847968011,0.9868131868131869,0.9649122807017544,0.026355611278983063,0.05286606811817166
0.07644022004494437,0.09651728855858056,0.9868131868131869,0.9649122807017544,0.026355611937314557,0.05286606827191591
0.07644021999222694,0.0965172886374291,0.9868131868131869,0.9649122807017544,0.026355611333204274,0.052866068303540036
0.07644022007376948,0.09651728870206207,0.9868131868131869,0.9649122807017544,0.02635561186462432,0.052866068428626935
0.07644022003071414,0.09651728876640835,0.9868131868131869,0.9649122807017544,0.02635561137649636,0.05286606845496022
0.07644022009606959,0.09651728881929614,0.9868131868131869,0.9649122807017544,0.026355611805579788,0.05286606855691041
0.07644022006099674,0.09651728887179477,0.9868131868131869,0.9649122807017544,0.026355611411134926,0.052866068578935194
0.07644022011346815,0.09651728891502248,0.9868131868131869,0.9649122807017544,0.026355611757609282,0.05286606866210279
0.07644022008496498,0.09651728895784925,0.9868131868131869,0.9649122807017544,0.026355611438898908,0.05286606868057585
0.07644022012714273,0.09651728899313716,0.9868131868131869,0.9649122807017544,0.02635561171862074,0.05286606874843507
