train_loss,test_loss,train_acc,test_acc,grad_norm_train,grad_norm_test
0.4029079320829335,0.44455273645932597,0.9296703296703297,0.9035087719298246,1.52812961105363,1.6136522001172324
0.39091937671091487,0.4287377184831853,0.9362637362637363,0.9385964912280702,1.5025505674443727,1.56995952384244
0.3690782963972045,0.4046311276351127,0.945054945054945,0.9473684210526315,1.2908731294963358,1.3480944773881613
0.3516367368250559,0.38519121796716305,0.9472527472527472,0.9473684210526315,1.1535326940995327,1.1860080173046519
0.3354045474124693,0.3667571054108928,0.9516483516483516,0.9473684210526315,0.9814769369736605,1.0249828722381
0.32364207513455484,0.35407955634908356,0.9516483516483516,0.956140350877193,0.8855270436133352,0.8701030725258756
0.3145525954085743,0.3439465433115725,0.9516483516483516,0.956140350877193,0.7721037391540861,0.8578327401701897
0.3062760199384441,0.33417754641265063,0.9516483516483516,0.956140350877193,0.7163169614770754,0.7570466525014472
0.30078761866007553,0.3279062341361157,0.9516483516483516,0.9649122807017544,0.6536346815034029,0.6987316755576568
0.2954187003728036,0.32145568389314255,0.9538461538461539,0.9649122807017544,0.5680041517801678,0.6468414681838575
0.289382049618968,0.3143036628671703,0.9538461538461539,0.9649122807017544,0.46237002292007207,0.481104610016059
0.2825051694157028,0.30478736656297634,0.9516483516483516,0.9649122807017544,0.3747380391209537,0.4383689045395031
0.2793041689016065,0.30048339436108074,0.9494505494505494,0.9649122807017544,0.3095967347157821,0.4161881158276274
0.27749597399568465,0.2976248172611219,0.9494505494505494,0.9649122807017544,0.26717756350366223,0.41121619777820934
0.2761440753756399,0.2962078001564262,0.9516483516483516,0.9649122807017544,0.2538290019895937,0.39995187185426595
0.2746285341233117,0.294251264360402,0.9516483516483516,0.9649122807017544,0.22216302693754975,0.39254903211120823
0.2734536562523266,0.2921301609729014,0.9516483516483516,0.9649122807017544,0.18691515311928533,0.3893736531270626
0.2724749287745767,0.28946164326976076,0.9494505494505494,0.9649122807017544,0.16401461405880455,0.38646884507690155
0.272138459817306,0.28903253622223457,0.9516483516483516,0.9649122807017544,0.14871626462378093,0.3840461769897695
0.2720573470485713,0.2894318628996557,0.9516483516483516,0.9649122807017544,0.13924691005944242,0.3604851596526007
0.2717510319892641,0.28877012315928074,0.9516483516483516,0.9649122807017544,0.1269611258705924,0.37282569161538626
0.2714900333265524,0.2882732405160115,0.9516483516483516,0.9649122807017544,0.11269822161515733,0.3720580623783512
0.2711443939414428,0.28745779732741406,0.9516483516483516,0.9649122807017544,0.107641959219175,0.38226308582017243
0.2707414478386392,0.28632414173206755,0.9516483516483516,0.9649122807017544,0.09599069099961091,0.3691658630440644
0.27062691716609033,0.28634661032233477,0.9516483516483516,0.9649122807017544,0.08862304604936962,0.368815856180003
0.2704648228972611,0.28591593339964433,0.9516483516483516,0.9649122807017544,0.07967632005154773,0.36865118339209935
0.2704102957787413,0.2861623729197304,0.9516483516483516,0.9649122807017544,0.08184416549949428,0.36876557673522914
0.27026505280092095,0.28586383926019726,0.9516483516483516,0.9649122807017544,0.07237869564259385,0.37429575392906045
0.2702864108951215,0.2866285813488164,0.9516483516483516,0.9649122807017544,0.07963079691796306,0.37984031595050055
0.2701486336381286,0.28617619699061403,0.9516483516483516,0.9649122807017544,0.0649713111197272,0.38607205663131866
0.2701285364892251,0.2866474760819009,0.9494505494505494,0.9649122807017544,0.07239834862571197,0.37975353382010574
0.27015771229180374,0.2870009430342765,0.9494505494505494,0.9649122807017544,0.06794318243357476,0.37944303070845414
0.2701069788150081,0.2868672272545649,0.9494505494505494,0.9649122807017544,0.0672206657649337,0.37911653145870966
0.27009387180652766,0.28687878627209584,0.9494505494505494,0.9649122807017544,0.0665372879673589,0.37870067501582627
0.2700250236565242,0.28657419747072876,0.9494505494505494,0.9649122807017544,0.05713536889985603,0.3793382958933012
0.26996219097199714,0.28618546709920734,0.9494505494505494,0.9649122807017544,0.05572357083186494,0.37893586166175275
0.26997240914767384,0.286306503280654,0.9494505494505494,0.9649122807017544,0.05531282331516618,0.3785594591231491
0.26988256170465585,0.2854972184232455,0.9516483516483516,0.9649122807017544,0.047619299055410326,0.38790184955523577
0.26986132463747114,0.28523364622541864,0.9516483516483516,0.9649122807017544,0.04449097161843323,0.38771269509347983
0.2698379203100687,0.28499141856204313,0.9516483516483516,0.9649122807017544,0.04426803337829947,0.39534065459000406
0.2698209177564993,0.284886943815821,0.9516483516483516,0.9649122807017544,0.04807452504407849,0.3953849659346328
0.2698081065373917,0.28474343596201557,0.9516483516483516,0.9649122807017544,0.04797992951714355,0.3997290476328462
0.2698025081234886,0.2847404718108518,0.9516483516483516,0.9649122807017544,0.04786277813358998,0.3954310308387908
0.26979368087480593,0.284617167240024,0.9516483516483516,0.9649122807017544,0.05310068576339246,0.399706579614947
0.26978457156385244,0.2845035406793942,0.9516483516483516,0.9649122807017544,0.05299187821086483,0.3997222384168458
0.26977323724969327,0.28451061505409636,0.9516483516483516,0.9649122807017544,0.0527823191594167,0.3997625216438973
0.26976295659027694,0.2846484764048559,0.9516483516483516,0.9649122807017544,0.05251861278696866,0.39978357384545243
0.26975018623484476,0.284656401406554,0.9516483516483516,0.9649122807017544,0.0429655208761418,0.39979141181882955
0.2697238532974027,0.2842611563185573,0.9494505494505494,0.9649122807017544,0.051986803604517025,0.3998313975141292
0.2697108887705476,0.2842935518055002,0.9494505494505494,0.9649122807017544,0.051733934542675684,0.399898996449264
0.2697085571105736,0.2845749607378947,0.9516483516483516,0.9649122807017544,0.042275441495235676,0.3999535863206309
0.26969961565023903,0.2845963988017593,0.9516483516483516,0.9649122807017544,0.042056136169085025,0.39999803262938544
0.26969893635877296,0.2847116581400627,0.9516483516483516,0.9649122807017544,0.041841316050582604,0.4000367632921516
0.2697263182972969,0.28516634255011714,0.9494505494505494,0.9649122807017544,0.04163504459591074,0.3957328189784344
0.26971874326821854,0.2851802865191166,0.9494505494505494,0.9649122807017544,0.0349402941032716,0.3957562760623464
0.2697130338144864,0.2852160014477265,0.9494505494505494,0.9649122807017544,0.034739289380011744,0.3958139038152893
0.26967789424362965,0.2849902795147643,0.9494505494505494,0.9649122807017544,0.040952388179313425,0.4002615685062227
0.2697050015068028,0.28533766196408283,0.9494505494505494,0.9649122807017544,0.034326148706839144,0.3959640762364571
0.2697018118868063,0.2853970390658697,0.9494505494505494,0.9649122807017544,0.034202100408574534,0.40046925721028137
0.26969880267255053,0.28545070627777946,0.9494505494505494,0.9649122807017544,0.03408475747286012,0.40058088920187107
0.26971893375738343,0.2856836052311829,0.9494505494505494,0.9649122807017544,0.029159360769395057,0.39626309972569684
0.26971638529615405,0.2857171988624197,0.9494505494505494,0.9649122807017544,0.029037846115784666,0.3963279790603814
0.26971392342697675,0.2857479568277788,0.9494505494505494,0.9649122807017544,0.028920123613544096,0.3963864559814057
0.2697115467321659,0.2857760858661448,0.9494505494505494,0.9649122807017544,0.028806202885156913,0.39643906197230483
